ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_biotype
ENSG00000110696	ENST00000528634	ENSE00003770347	6	protein_coding
ENSG00000134744	ENST00000528642	ENSE00003787004	23	protein_coding
ENSG00000175390	ENST00000528653	ENSE00002165471	4	retained_intron
ENSG00000187954	ENST00000528663	ENSE00003461008	3	retained_intron
ENSG00000149289	ENST00000528673	ENSE00002174733	6	protein_coding
ENSG00000150787	ENST00000528679	ENSE00002166667	5	nonsense_mediated_decay
ENSG00000136574	ENST00000528712	ENSE00002182412	7	protein_coding
ENSG00000185000	ENST00000528718	ENSE00003751745	17	protein_coding
ENSG00000166801	ENST00000528737	ENSE00001513359	5	protein_coding
ENSG00000182934	ENST00000528744	ENSE00002169733	3	retained_intron
ENSG00000141279	ENST00000528751	ENSE00002180387	6	processed_transcript
ENSG00000161692	ENST00000528766	ENSE00002166058	5	retained_intron
ENSG00000151702	ENST00000528790	ENSE00003666937	3	retained_intron
ENSG00000198055	ENST00000528793	ENSE00002168422	16	protein_coding
ENSG00000211450	ENST00000528798	ENSE00002200707	4	protein_coding
ENSG00000260669	ENST00000528804	ENSE00002156542	4	retained_intron
ENSG00000079459	ENST00000528812	ENSE00001679206	8	protein_coding
ENSG00000147535	ENST00000528814	ENSE00002180630	3	retained_intron
ENSG00000183020	ENST00000528815	ENSE00003534658	21	nonsense_mediated_decay
ENSG00000232995	ENST00000528818	ENSE00002171105	2	retained_intron
ENSG00000023697	ENST00000528821	ENSE00002175451	7	nonsense_mediated_decay
ENSG00000162627	ENST00000528824	ENSE00003512091	9	nonsense_mediated_decay
ENSG00000158636	ENST00000528826	ENSE00002148983	5	retained_intron
ENSG00000147548	ENST00000528828	ENSE00002164160	4	retained_intron
ENSG00000137727	ENST00000528829	ENSE00002162027	15	protein_coding
ENSG00000205339	ENST00000528833	ENSE00002202063	2	retained_intron
ENSG00000185122	ENST00000528838	ENSE00002191910	13	protein_coding
ENSG00000149273	ENST00000528847	ENSE00002161194	5	protein_coding
ENSG00000137513	ENST00000528850	ENSE00002178991	14	protein_coding
ENSG00000255443	ENST00000528869	ENSE00002171102	2	lncRNA
ENSG00000178295	ENST00000528873	ENSE00002182267	9	processed_transcript
ENSG00000213462	ENST00000528878	ENSE00002169511	2	processed_transcript
ENSG00000085788	ENST00000528888	ENSE00002178093	5	processed_transcript
ENSG00000137504	ENST00000528889	ENSE00002167646	3	retained_intron
ENSG00000007202	ENST00000528896	ENSE00003391602	39	protein_coding
ENSG00000185627	ENST00000528906	ENSE00002196026	9	protein_coding
ENSG00000165323	ENST00000528921	ENSE00002179453	2	processed_transcript
ENSG00000172500	ENST00000528937	ENSE00002149406	3	retained_intron
ENSG00000110497	ENST00000528950	ENSE00002178191	17	protein_coding
ENSG00000205531	ENST00000528968	ENSE00002167150	9	protein_coding
ENSG00000152558	ENST00000528969	ENSE00002165193	5	protein_coding
ENSG00000160613	ENST00000528973	ENSE00002140230	2	retained_intron
ENSG00000085063	ENST00000528987	ENSE00002190128	2	retained_intron
ENSG00000197863	ENST00000528994	ENSE00002175528	5	protein_coding
ENSG00000173120	ENST00000529006	ENSE00003698170	21	protein_coding
ENSG00000070081	ENST00000529010	ENSE00002161760	14	protein_coding
ENSG00000158636	ENST00000529032	ENSE00002200641	20	protein_coding
ENSG00000149328	ENST00000529077	ENSE00002178876	22	processed_transcript
ENSG00000197168	ENST00000529080	ENSE00001945907	3	retained_intron
ENSG00000170946	ENST00000529086	ENSE00002154044	3	retained_intron
ENSG00000219891	ENST00000529104	ENSE00002149573	2	processed_transcript
ENSG00000167325	ENST00000529109	ENSE00002190780	3	retained_intron
ENSG00000149476	ENST00000529121	ENSE00002144348	4	retained_intron
ENSG00000172809	ENST00000529123	ENSE00002145299	3	retained_intron
ENSG00000186523	ENST00000529146	ENSE00003243547	7	nonsense_mediated_decay
ENSG00000109920	ENST00000529156	ENSE00002201678	2	processed_transcript
ENSG00000110367	ENST00000529162	ENSE00002156265	6	retained_intron
ENSG00000161016	ENST00000529163	ENSE00002163095	4	processed_transcript
ENSG00000149273	ENST00000529173	ENSE00002199117	5	retained_intron
ENSG00000147642	ENST00000529175	ENSE00002162561	3	protein_coding
ENSG00000166900	ENST00000529177	ENSE00002144922	10	protein_coding
ENSG00000166004	ENST00000529185	ENSE00002147102	3	protein_coding
ENSG00000151348	ENST00000529186	ENSE00002160723	4	processed_transcript
ENSG00000181264	ENST00000529187	ENSE00002157345	4	protein_coding
ENSG00000134910	ENST00000529196	ENSE00002178803	19	protein_coding
ENSG00000100697	ENST00000529206	ENSE00002198300	6	retained_intron
ENSG00000079819	ENST00000529208	ENSE00002189203	17	protein_coding
ENSG00000149292	ENST00000529221	ENSE00001903668	22	protein_coding
ENSG00000147548	ENST00000529223	ENSE00002147275	4	protein_coding
ENSG00000150764	ENST00000529225	ENSE00002163132	6	protein_coding
ENSG00000166441	ENST00000529227	ENSE00002166291	2	retained_intron
ENSG00000175216	ENST00000529230	ENSE00002186471	44	protein_coding
ENSG00000197261	ENST00000529246	ENSE00002192416	1	protein_coding
ENSG00000254741	ENST00000529247	ENSE00002148860	2	lncRNA
ENSG00000104529	ENST00000529272	ENSE00003612046	8	protein_coding
ENSG00000137692	ENST00000529281	ENSE00002155153	8	nonsense_mediated_decay
ENSG00000149273	ENST00000529285	ENSE00002140231	5	processed_transcript
ENSG00000135387	ENST00000529307	ENSE00002189155	18	protein_coding
ENSG00000118369	ENST00000529308	ENSE00002155034	11	protein_coding
ENSG00000132780	ENST00000529333	ENSE00002194273	7	nonsense_mediated_decay
ENSG00000171044	ENST00000529336	ENSE00002143180	3	nonsense_mediated_decay
ENSG00000196323	ENST00000529348	ENSE00002184062	2	retained_intron
ENSG00000206149	ENST00000529353	ENSE00002151623	11	processed_transcript
ENSG00000149294	ENST00000529356	ENSE00003723214	9	protein_coding
ENSG00000051009	ENST00000529360	ENSE00003565719	3	processed_transcript
ENSG00000254682	ENST00000529369	ENSE00002161938	2	lncRNA
ENSG00000185627	ENST00000529372	ENSE00002141383	8	nonsense_mediated_decay
ENSG00000108312	ENST00000529383	ENSE00002197059	20	protein_coding
ENSG00000245498	ENST00000529392	ENSE00002196412	3	lncRNA
ENSG00000154114	ENST00000529397	ENSE00002201412	8	protein_coding
ENSG00000046889	ENST00000529398	ENSE00002196590	24	processed_transcript
ENSG00000149196	ENST00000529405	ENSE00003611909	2	retained_intron
ENSG00000105397	ENST00000529412	ENSE00002184190	4	retained_intron
ENSG00000133112	ENST00000529421	ENSE00002199112	5	processed_transcript
ENSG00000183604	ENST00000529428	ENSE00002173821	29	transcribed_unprocessed_pseudogene
ENSG00000166012	ENST00000529435	ENSE00002169328	8	retained_intron
ENSG00000166136	ENST00000529437	ENSE00002149463	3	retained_intron
ENSG00000156599	ENST00000529447	ENSE00002156139	7	protein_coding
ENSG00000254717	ENST00000529451	ENSE00002167074	3	processed_transcript
ENSG00000147804	ENST00000529462	ENSE00002143578	3	retained_intron
ENSG00000156599	ENST00000529480	ENSE00002152323	10	retained_intron
ENSG00000064199	ENST00000529498	ENSE00002162668	3	processed_transcript
ENSG00000166012	ENST00000529508	ENSE00002166727	2	retained_intron
ENSG00000079459	ENST00000529521	ENSE00002163287	2	retained_intron
ENSG00000029363	ENST00000529522	ENSE00002173606	3	retained_intron
ENSG00000135372	ENST00000529523	ENSE00002183288	5	protein_coding
ENSG00000129084	ENST00000529524	ENSE00002153896	3	retained_intron
ENSG00000206149	ENST00000529537	ENSE00002148123	6	processed_transcript
ENSG00000154144	ENST00000529543	ENSE00002176473	7	nonsense_mediated_decay
ENSG00000198431	ENST00000529546	ENSE00002174801	14	protein_coding
ENSG00000104324	ENST00000529551	ENSE00002157676	3	processed_transcript
ENSG00000251247	ENST00000529555	ENSE00001477579	2	protein_coding
ENSG00000117625	ENST00000529572	ENSE00002142719	7	nonsense_mediated_decay
ENSG00000104388	ENST00000529579	ENSE00002151704	7	protein_coding
ENSG00000175467	ENST00000529580	ENSE00002143818	3	retained_intron
ENSG00000185238	ENST00000529592	ENSE00002191128	8	retained_intron
ENSG00000135597	ENST00000529597	ENSE00003573633	19	protein_coding
ENSG00000141279	ENST00000529602	ENSE00002144747	2	retained_intron
ENSG00000137500	ENST00000529611	ENSE00001306414	9	protein_coding
ENSG00000206149	ENST00000529624	ENSE00001721941	33	transcribed_unprocessed_pseudogene
ENSG00000042429	ENST00000529626	ENSE00002191264	8	retained_intron
ENSG00000090686	ENST00000529637	ENSE00002193390	27	protein_coding
ENSG00000149806	ENST00000529639	ENSE00002181772	5	protein_coding
ENSG00000141568	ENST00000529652	ENSE00002152068	4	processed_transcript
ENSG00000175224	ENST00000529655	ENSE00002151010	17	protein_coding
ENSG00000157193	ENST00000529670	ENSE00001353905	5	nonsense_mediated_decay
ENSG00000168522	ENST00000529687	ENSE00002166906	10	protein_coding
ENSG00000137500	ENST00000529689	ENSE00002144130	9	protein_coding
ENSG00000166261	ENST00000529691	ENSE00002159368	7	protein_coding
ENSG00000149091	ENST00000529698	ENSE00002175327	7	retained_intron
ENSG00000250305	ENST00000529706	ENSE00002170134	2	retained_intron
ENSG00000079819	ENST00000529709	ENSE00002150440	3	protein_coding
ENSG00000110172	ENST00000529726	ENSE00002161838	4	protein_coding
ENSG00000089597	ENST00000529737	ENSE00002184762	5	nonsense_mediated_decay
ENSG00000137513	ENST00000529771	ENSE00002194452	2	protein_coding
ENSG00000172409	ENST00000529773	ENSE00002154910	2	protein_coding
ENSG00000166012	ENST00000529794	ENSE00002172648	3	retained_intron
ENSG00000149262	ENST00000529807	ENSE00002198071	12	protein_coding
ENSG00000170242	ENST00000529813	ENSE00002146637	4	retained_intron
ENSG00000254469	ENST00000529844	ENSE00002192489	4	protein_coding
ENSG00000183020	ENST00000529858	ENSE00002170100	4	processed_transcript
ENSG00000214756	ENST00000529868	ENSE00002155003	2	retained_intron
ENSG00000167257	ENST00000529869	ENSE00002159338	5	retained_intron
ENSG00000166012	ENST00000529900	ENSE00002190285	2	retained_intron
ENSG00000137492	ENST00000529901	ENSE00003623371	2	retained_intron
ENSG00000110075	ENST00000529907	ENSE00002169003	7	protein_coding
ENSG00000029363	ENST00000529917	ENSE00002154919	6	processed_transcript
ENSG00000166181	ENST00000529932	ENSE00002163477	3	retained_intron
ENSG00000178104	ENST00000529945	ENSE00001595954	17	protein_coding
ENSG00000108312	ENST00000529947	ENSE00002159441	5	nonsense_mediated_decay
ENSG00000158042	ENST00000529958	ENSE00002168840	2	retained_intron
ENSG00000110497	ENST00000529963	ENSE00002153251	4	processed_transcript
ENSG00000196914	ENST00000529970	ENSE00002183963	36	retained_intron
ENSG00000250305	ENST00000529978	ENSE00002278411	2	retained_intron
ENSG00000257594	ENST00000529983	ENSE00002156092	1	protein_coding
ENSG00000198561	ENST00000529986	ENSE00002171795	17	protein_coding
ENSG00000087365	ENST00000529994	ENSE00002196294	5	retained_intron
ENSG00000173898	ENST00000529997	ENSE00002176847	35	protein_coding
ENSG00000233183	ENST00000530000	ENSE00002195671	2	lncRNA
ENSG00000135387	ENST00000530008	ENSE00002152972	6	processed_transcript
ENSG00000110429	ENST00000530013	ENSE00002163509	11	retained_intron
ENSG00000166441	ENST00000530022	ENSE00002167383	4	protein_coding
ENSG00000149100	ENST00000530026	ENSE00002200361	6	retained_intron
ENSG00000255302	ENST00000530028	ENSE00002189743	1	protein_coding
ENSG00000184014	ENST00000530044	ENSE00002140953	23	protein_coding
ENSG00000259112	ENST00000530054	ENSE00002200693	3	protein_coding
ENSG00000172890	ENST00000530055	ENSE00002170301	12	protein_coding
ENSG00000166405	ENST00000530060	ENSE00002142989	5	processed_transcript
ENSG00000104388	ENST00000530071	ENSE00002186855	6	processed_transcript
ENSG00000132780	ENST00000530073	ENSE00003656079	10	processed_transcript
ENSG00000196696	ENST00000530079	ENSE00002153653	25	lncRNA
ENSG00000177054	ENST00000530100	ENSE00002151578	2	retained_intron
ENSG00000150776	ENST00000530104	ENSE00002157503	4	retained_intron
ENSG00000224411	ENST00000530115	ENSE00002141994	1	processed_pseudogene
ENSG00000177156	ENST00000530119	ENSE00002189037	4	retained_intron
ENSG00000254995	ENST00000530122	ENSE00002199409	23	nonsense_mediated_decay
ENSG00000205649	ENST00000530128	ENSE00001523292	6	protein_coding
ENSG00000137710	ENST00000530131	ENSE00003482850	12	nonsense_mediated_decay
ENSG00000137522	ENST00000530137	ENSE00002144298	8	protein_coding
ENSG00000177963	ENST00000530149	ENSE00002146218	1	retained_intron
ENSG00000110315	ENST00000530156	ENSE00003473415	5	nonsense_mediated_decay
ENSG00000077514	ENST00000530163	ENSE00002198523	4	retained_intron
ENSG00000149273	ENST00000530164	ENSE00002148741	4	protein_coding
ENSG00000188486	ENST00000530167	ENSE00002184393	1	protein_coding
ENSG00000141279	ENST00000530173	ENSE00002184549	24	protein_coding
ENSG00000166483	ENST00000530175	ENSE00002195731	6	nonsense_mediated_decay
ENSG00000198168	ENST00000530199	ENSE00002187134	4	processed_transcript
ENSG00000104643	ENST00000530200	ENSE00002195695	11	nonsense_mediated_decay
ENSG00000196323	ENST00000530205	ENSE00002183532	6	protein_coding
ENSG00000109920	ENST00000530207	ENSE00002159576	3	retained_intron
ENSG00000137720	ENST00000530214	ENSE00002148336	3	protein_coding
ENSG00000214967	ENST00000530217	ENSE00002183583	8	protein_coding
ENSG00000255310	ENST00000530248	ENSE00002178000	1	lncRNA
ENSG00000135597	ENST00000530255	ENSE00002175506	6	protein_coding
ENSG00000127603	ENST00000530262	ENSE00002173643	35	protein_coding
ENSG00000060237	ENST00000530271	ENSE00002229440	31	protein_coding
ENSG00000127603	ENST00000530275	ENSE00001952636	6	protein_coding
ENSG00000140521	ENST00000530292	ENSE00002176367	23	nonsense_mediated_decay
ENSG00000165494	ENST00000530304	ENSE00002153054	8	protein_coding
ENSG00000103051	ENST00000530314	ENSE00002175417	17	retained_intron
ENSG00000009780	ENST00000530324	ENSE00002155623	8	protein_coding
ENSG00000170619	ENST00000530332	ENSE00002166334	2	nonsense_mediated_decay
ENSG00000100504	ENST00000530336	ENSE00002165906	5	retained_intron
ENSG00000173120	ENST00000530342	ENSE00002197167	10	protein_coding
ENSG00000250903	ENST00000530346	ENSE00003885125	6	lncRNA
ENSG00000176973	ENST00000530349	ENSE00002181083	2	protein_coding
ENSG00000149269	ENST00000530358	ENSE00002187819	3	retained_intron
ENSG00000196914	ENST00000530388	ENSE00002146111	2	retained_intron
ENSG00000110429	ENST00000530401	ENSE00002199473	10	protein_coding
ENSG00000151502	ENST00000530402	ENSE00002160558	4	nonsense_mediated_decay
ENSG00000188211	ENST00000530403	ENSE00002185911	6	nonsense_mediated_decay
ENSG00000132254	ENST00000530410	ENSE00002164521	3	retained_intron
ENSG00000254911	ENST00000530422	ENSE00002144202	1	lncRNA
ENSG00000166004	ENST00000530425	ENSE00002182498	5	protein_coding
ENSG00000109919	ENST00000530428	ENSE00002141059	11	protein_coding
ENSG00000104529	ENST00000530445	ENSE00002181276	5	protein_coding
ENSG00000172977	ENST00000530446	ENSE00002200323	12	protein_coding
ENSG00000226430	ENST00000530447	ENSE00002180313	1	protein_coding
ENSG00000159063	ENST00000530454	ENSE00002182883	8	protein_coding
ENSG00000166478	ENST00000530463	ENSE00002196346	16	protein_coding
ENSG00000178104	ENST00000530472	ENSE00003738030	7	protein_coding
ENSG00000079819	ENST00000530481	ENSE00001716285	18	protein_coding
ENSG00000186523	ENST00000530508	ENSE00002192138	2	retained_intron
ENSG00000138050	ENST00000530522	ENSE00002193031	10	nonsense_mediated_decay
ENSG00000166938	ENST00000530537	ENSE00002194672	16	nonsense_mediated_decay
ENSG00000131626	ENST00000530548	ENSE00001407029	8	processed_transcript
ENSG00000116497	ENST00000530552	ENSE00002148195	2	protein_coding
ENSG00000166435	ENST00000530562	ENSE00002147724	14	nonsense_mediated_decay
ENSG00000110321	ENST00000530564	ENSE00002142901	3	retained_intron
ENSG00000236287	ENST00000530570	ENSE00002169397	3	processed_transcript
ENSG00000166441	ENST00000530585	ENSE00002145870	3	retained_intron
ENSG00000254859	ENST00000530600	ENSE00002201926	2	lncRNA
ENSG00000104529	ENST00000530616	ENSE00002171796	6	protein_coding
ENSG00000149269	ENST00000530617	ENSE00002145790	15	protein_coding
ENSG00000172809	ENST00000530646	ENSE00002165618	2	retained_intron
ENSG00000133816	ENST00000530691	ENSE00002168045	16	retained_intron
ENSG00000133112	ENST00000530705	ENSE00001534177	6	protein_coding
ENSG00000116497	ENST00000530710	ENSE00002143894	3	protein_coding
ENSG00000166483	ENST00000530712	ENSE00002143985	6	protein_coding
ENSG00000155189	ENST00000530716	ENSE00002151029	5	processed_transcript
ENSG00000149273	ENST00000530721	ENSE00003525061	7	nonsense_mediated_decay
ENSG00000113282	ENST00000530742	ENSE00003585820	12	protein_coding
ENSG00000166199	ENST00000530754	ENSE00002189603	6	retained_intron
ENSG00000254999	ENST00000530758	ENSE00002146984	3	protein_coding
ENSG00000132275	ENST00000530762	ENSE00002145221	3	nonsense_mediated_decay
ENSG00000110172	ENST00000530765	ENSE00002189776	5	protein_coding
ENSG00000166012	ENST00000530769	ENSE00001514634	4	retained_intron
ENSG00000170903	ENST00000530788	ENSE00002201683	3	protein_coding
ENSG00000107938	ENST00000530795	ENSE00002162044	9	nonsense_mediated_decay
ENSG00000179295	ENST00000530818	ENSE00002200052	4	protein_coding
ENSG00000042429	ENST00000530819	ENSE00002183598	2	retained_intron
ENSG00000135387	ENST00000530820	ENSE00002176042	17	protein_coding
ENSG00000172890	ENST00000530831	ENSE00002157655	2	retained_intron
ENSG00000250903	ENST00000530833	ENSE00002163634	3	lncRNA
ENSG00000184014	ENST00000530867	ENSE00002164695	2	retained_intron
ENSG00000111907	ENST00000530868	ENSE00002160229	5	processed_transcript
ENSG00000175029	ENST00000530884	ENSE00002201854	4	protein_coding
ENSG00000009307	ENST00000530886	ENSE00002190218	18	protein_coding
ENSG00000165526	ENST00000530903	ENSE00002196141	4	retained_intron
ENSG00000165494	ENST00000530906	ENSE00002189156	6	protein_coding
ENSG00000159228	ENST00000530908	ENSE00001734805	3	protein_coding
ENSG00000152219	ENST00000530909	ENSE00002172116	2	protein_coding
ENSG00000166441	ENST00000530913	ENSE00002167383	2	protein_coding
ENSG00000153898	ENST00000530971	ENSE00001453141	2	retained_intron
ENSG00000087365	ENST00000530981	ENSE00002147994	9	protein_coding
ENSG00000100503	ENST00000530997	ENSE00001834003	29	protein_coding
ENSG00000110700	ENST00000531008	ENSE00003595965	2	retained_intron
ENSG00000172273	ENST00000531022	ENSE00002200316	7	retained_intron
ENSG00000048649	ENST00000531026	ENSE00002185125	8	protein_coding
ENSG00000141568	ENST00000531030	ENSE00002164658	5	protein_coding
ENSG00000160948	ENST00000531032	ENSE00002170471	9	protein_coding
ENSG00000136874	ENST00000531035	ENSE00002196577	5	protein_coding
ENSG00000173914	ENST00000531036	ENSE00002181448	2	protein_coding
