ensembl_gene_id	external_gene_name	chromosome_name
ENSG00000231247	PPP1R18	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000120071	KANSL1	17
ENSG00000148153	INIP	9
ENSG00000124074	ENKD1	16
ENSG00000156876	SASS6	1
ENSG00000132635	PCED1A	20
ENSG00000124786	SLC35B3	6
ENSG00000229809	ZNF688	16
ENSG00000013374	NUB1	7
ENSG00000135540	NHSL1	6
ENSG00000171603	CLSTN1	1
ENSG00000132481	TRIM47	17
ENSG00000175087	PDIK1L	1
ENSG00000136021	SCYL2	12
ENSG00000176087	SLC35A4	5
ENSG00000185187	SIGIRR	11
ENSG00000006282	SPATA20	17
ENSG00000180354	MTURN	7
ENSG00000141569	TRIM65	17
ENSG00000183258	DDX41	5
ENSG00000261992	GATAD2B	CHR_HSCHR1_1_CTG31
ENSG00000132613	MTSS2	16
ENSG00000204316	MRPL38	17
ENSG00000155034	FBXL18	7
ENSG00000157800	SLC37A3	7
ENSG00000111707	SUDS3	12
ENSG00000049656	CLPTM1L	5
ENSG00000196678	ERI2	16
ENSG00000100916	BRMS1L	14
ENSG00000142684	ZNF593	1
ENSG00000165661	QSOX2	9
ENSG00000162542	TMCO4	1
ENSG00000065491	TBC1D22B	6
ENSG00000101577	LPIN2	18
ENSG00000233795	ZNRD1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000126226	PCID2	13
ENSG00000125772	GPCPD1	20
ENSG00000144224	UBXN4	2
ENSG00000108465	CDK5RAP3	17
ENSG00000168301	KCTD6	3
ENSG00000236177	HLA-DPA1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000040633	PHF23	17
ENSG00000111371	SLC38A1	12
ENSG00000169914	OTUD3	1
ENSG00000128228	SDF2L1	22
ENSG00000115520	COQ10B	2
ENSG00000130479	MAP1S	19
ENSG00000066654	THUMPD1	16
ENSG00000144455	SUMF1	3
ENSG00000196199	MPHOSPH8	13
ENSG00000055732	MCOLN3	1
ENSG00000166452	AKIP1	11
ENSG00000005189	REXO5	16
ENSG00000124541	RRP36	6
ENSG00000154978	VOPP1	7
ENSG00000049618	ARID1B	6
ENSG00000137726	FXYD6	11
ENSG00000004777	ARHGAP33	19
ENSG00000160208	RRP1B	21
ENSG00000143384	MCL1	1
ENSG00000223666	FKBPL	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000163050	COQ8A	1
ENSG00000102390	PBDC1	X
ENSG00000128578	STRIP2	7
ENSG00000223501	VPS52	6
ENSG00000077782	FGFR1	8
ENSG00000188215	DCUN1D3	16
ENSG00000102897	LYRM1	16
ENSG00000274180	NATD1	17
ENSG00000103043	VAC14	16
ENSG00000120686	UFM1	13
ENSG00000240592	EGFL8	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000108439	PNPO	17
ENSG00000135074	ADAM19	5
ENSG00000115540	MOB4	2
ENSG00000171984	SHLD1	20
ENSG00000163512	AZI2	3
ENSG00000231500	RPS18	6
ENSG00000185946	RNPC3	1
ENSG00000099958	DERL3	22
ENSG00000132694	ARHGEF11	1
ENSG00000160360	GPSM1	9
ENSG00000128045	RASL11B	4
ENSG00000141540	TTYH2	17
ENSG00000189114	BLOC1S3	19
ENSG00000007047	MARK4	19
ENSG00000105705	SUGP1	19
ENSG00000115364	MRPL19	2
ENSG00000151332	MBIP	14
ENSG00000144468	RHBDD1	2
ENSG00000205213	LGR4	11
ENSG00000055208	TAB2	6
ENSG00000114544	SLC41A3	3
ENSG00000142252	GEMIN7	19
ENSG00000163659	TIPARP	3
ENSG00000138686	BBS7	4
ENSG00000114346	ECT2	3
ENSG00000141084	RANBP10	16
ENSG00000104866	PPP1R37	19
ENSG00000145569	OTULINL	5
ENSG00000127054	INTS11	1
ENSG00000108854	SMURF2	17
ENSG00000007255	TRAPPC6A	19
ENSG00000107290	SETX	9
ENSG00000166037	CEP57	11
ENSG00000170684	ZNF296	19
ENSG00000091527	CDV3	3
ENSG00000271303	SRXN1	20
ENSG00000133250	ZNF414	19
ENSG00000129933	MAU2	19
ENSG00000184979	USP18	22
ENSG00000150764	DIXDC1	11
ENSG00000113269	RNF130	5
ENSG00000152455	SUV39H2	10
ENSG00000174165	ZDHHC24	11
ENSG00000104892	KLC3	19
ENSG00000174547	MRPL11	11
ENSG00000235360	C6orf47	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000152457	DCLRE1C	10
ENSG00000024862	CCDC28A	6
ENSG00000184178	SCFD2	4
ENSG00000008324	SS18L2	3
ENSG00000077458	FAM76B	11
ENSG00000084090	STARD7	2
ENSG00000174516	PELI3	11
ENSG00000165506	DNAAF2	14
ENSG00000198157	HMGN5	X
ENSG00000105364	MRPL4	19
ENSG00000168958	MFF	2
ENSG00000174483	BBS1	11
ENSG00000175826	CTDNEP1	17
ENSG00000135597	REPS1	6
ENSG00000126243	LRFN3	19
ENSG00000197601	FAR1	11
ENSG00000136710	CCDC115	2
ENSG00000089195	TRMT6	20
ENSG00000156253	RWDD2B	21
ENSG00000187531	SIRT7	17
ENSG00000166971	AKTIP	16
ENSG00000108176	DNAJC12	10
ENSG00000172840	PDP2	16
ENSG00000215712	TMEM242	6
ENSG00000006625	GGCT	7
ENSG00000153885	KCTD15	19
ENSG00000109133	TMEM33	4
ENSG00000114853	ZBTB47	3
ENSG00000148943	LIN7C	11
ENSG00000056097	ZFR	5
ENSG00000116497	S100PBP	1
ENSG00000092140	G2E3	14
ENSG00000170291	ELP5	17
ENSG00000167491	GATAD2A	19
ENSG00000126814	TRMT5	14
ENSG00000197948	FCHSD1	5
ENSG00000100802	C14orf93	14
ENSG00000168502	MTCL1	18
ENSG00000239382	ALKBH6	19
ENSG00000236014	VPS52	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000092020	PPP2R3C	14
ENSG00000224587	MDC1	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000060762	MPC1	6
ENSG00000164620	RELL2	5
ENSG00000100129	EIF3L	22
ENSG00000033030	ZCCHC8	12
ENSG00000125885	MCM8	20
ENSG00000166848	TERF2IP	16
ENSG00000257103	LSM14A	19
ENSG00000006744	ELAC2	17
ENSG00000158941	CCAR2	8
ENSG00000125898	FAM110A	20
ENSG00000227794	RPS18	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000230985	VARS2	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000175048	ZDHHC14	6
ENSG00000131931	THAP1	8
ENSG00000087157	PGS1	17
ENSG00000112514	CUTA	6
ENSG00000075303	SLC25A40	7
ENSG00000168612	ZSWIM1	20
ENSG00000185219	ZNF445	3
ENSG00000090674	MCOLN1	19
ENSG00000186010	NDUFA13	19
ENSG00000088766	CRLS1	20
ENSG00000174915	PTDSS2	11
ENSG00000161847	RAVER1	19
ENSG00000133872	SARAF	8
ENSG00000082497	SERTAD4	1
ENSG00000124243	BCAS4	20
ENSG00000116580	GON4L	1
ENSG00000130340	SNX9	6
ENSG00000104728	ARHGEF10	8
ENSG00000166398	KIAA0355	19
ENSG00000147439	BIN3	8
ENSG00000165046	LETM2	8
ENSG00000184840	TMED9	5
ENSG00000100034	PPM1F	22
ENSG00000162512	SDC3	1
ENSG00000154124	OTULIN	5
ENSG00000151327	FAM177A1	14
ENSG00000137814	HAUS2	15
ENSG00000113119	TMCO6	5
ENSG00000196182	STK40	1
ENSG00000014164	ZC3H3	8
ENSG00000006740	ARHGAP44	17
ENSG00000071242	RPS6KA2	6
ENSG00000177707	NECTIN3	3
ENSG00000119203	CPSF3	2
ENSG00000154122	ANKH	5
ENSG00000113369	ARRDC3	5
ENSG00000135956	TMEM127	2
ENSG00000237829	PPP1R11	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000182372	CLN8	8
ENSG00000166579	NDEL1	17
ENSG00000146282	RARS2	6
ENSG00000131584	ACAP3	1
ENSG00000160325	CACFD1	9
ENSG00000182473	EXOC7	17
ENSG00000118965	WDR35	2
ENSG00000125741	OPA3	19
ENSG00000133460	SLC2A11	22
ENSG00000167536	DHRS13	17
ENSG00000162402	USP24	1
ENSG00000158483	FAM86C1	11
ENSG00000125895	TMEM74B	20
ENSG00000100335	MIEF1	22
ENSG00000189306	RRP7A	22
ENSG00000150776	NKAPD1	11
ENSG00000107020	PLGRKT	9
ENSG00000154917	RAB6B	3
ENSG00000011258	MBTD1	17
ENSG00000165782	PIP4P1	14
ENSG00000131013	PPIL4	6
ENSG00000166135	HIF1AN	10
ENSG00000144867	SRPRB	3
ENSG00000023697	DERA	12
ENSG00000075702	WDR62	19
ENSG00000215012	RTL10	22
ENSG00000107731	UNC5B	10
ENSG00000185838	GNB1L	22
ENSG00000178694	NSUN3	3
ENSG00000011260	UTP18	17
ENSG00000166881	NEMP1	12
ENSG00000072954	TMEM38A	19
ENSG00000170412	GPRC5C	17
ENSG00000181817	LSM10	1
ENSG00000136718	IMP4	2
ENSG00000164162	ANAPC10	4
ENSG00000162222	TTC9C	11
ENSG00000239789	MRPS17	7
ENSG00000185670	ZBTB3	11
ENSG00000044090	CUL7	6
ENSG00000055211	GINM1	6
ENSG00000133789	SWAP70	11
ENSG00000165533	TTC8	14
ENSG00000115827	DCAF17	2
ENSG00000157326	DHRS4	14
ENSG00000145216	FIP1L1	4
ENSG00000169696	ASPSCR1	17
ENSG00000101126	ADNP	20
ENSG00000111364	DDX55	12
ENSG00000160326	SLC2A6	9
ENSG00000175348	TMEM9B	11
ENSG00000148331	ASB6	9
ENSG00000174227	PIGG	4
ENSG00000112651	MRPL2	6
ENSG00000121900	TMEM54	1
ENSG00000135931	ARMC9	2
ENSG00000184185	KCNJ12	17
ENSG00000064309	CDON	11
ENSG00000198246	SLC29A3	10
ENSG00000206476	VARS2	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000137171	KLC4	6
ENSG00000069509	FUNDC1	X
ENSG00000107863	ARHGAP21	10
ENSG00000169762	TAPT1	4
ENSG00000184378	ACTRT3	3
ENSG00000173545	ZNF622	5
ENSG00000104660	LEPROTL1	8
ENSG00000124209	RAB22A	20
ENSG00000101098	RIMS4	20
ENSG00000160161	CILP2	19
ENSG00000124228	DDX27	20
ENSG00000085274	MYNN	3
ENSG00000126249	PDCD2L	19
ENSG00000107036	RIC1	9
ENSG00000164346	NSA2	5
ENSG00000164164	OTUD4	4
ENSG00000105717	PBX4	19
ENSG00000011478	QPCTL	19
ENSG00000226492	CUTA	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000111186	WNT5B	12
ENSG00000119321	FKBP15	9
ENSG00000081913	PHLPP1	18
ENSG00000280987	MATR3	5
ENSG00000171823	FBXL14	12
ENSG00000092978	GPATCH2	1
ENSG00000239927	RPP21	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000162814	SPATA17	1
ENSG00000099219	ERMP1	9
ENSG00000116514	RNF19B	1
ENSG00000164347	GFM2	5
ENSG00000240857	RDH14	2
ENSG00000229929	TRIM39	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000156050	FAM161B	14
ENSG00000136213	CHST12	7
ENSG00000143373	ZNF687	1
ENSG00000176386	CDC26	9
ENSG00000006831	ADIPOR2	12
ENSG00000067533	RRP15	1
ENSG00000169689	CENPX	17
ENSG00000124201	ZNFX1	20
ENSG00000089639	GMIP	19
ENSG00000091732	ZC3HC1	7
ENSG00000198780	FAM169A	5
ENSG00000127463	EMC1	1
ENSG00000008394	MGST1	12
ENSG00000091073	DTX2	7
ENSG00000015479	MATR3	5
ENSG00000123064	DDX54	12
ENSG00000119723	COQ6	14
ENSG00000132330	SCLY	2
ENSG00000169683	LRRC45	17
ENSG00000116885	OSCP1	1
ENSG00000177045	SIX5	19
ENSG00000112238	PRDM13	6
ENSG00000160796	NBEAL2	3
ENSG00000133812	SBF2	11
ENSG00000068697	LAPTM4A	2
ENSG00000166477	LEO1	15
ENSG00000136816	TOR1B	9
ENSG00000146386	ABRACL	6
ENSG00000184182	UBE2F	2
ENSG00000138594	TMOD3	15
ENSG00000175352	NRIP3	11
ENSG00000143353	LYPLAL1	1
ENSG00000179041	RRS1	8
ENSG00000112406	HECA	6
ENSG00000198964	SGMS1	10
ENSG00000162545	CAMK2N1	1
ENSG00000131043	AAR2	20
ENSG00000186020	ZNF529	19
ENSG00000090432	MUL1	1
ENSG00000120725	SIL1	5
ENSG00000120685	PROSER1	13
ENSG00000140043	PTGR2	14
ENSG00000137075	RNF38	9
ENSG00000169738	DCXR	17
ENSG00000105726	ATP13A1	19
ENSG00000144655	CSRNP1	3
ENSG00000196408	NOXO1	16
ENSG00000101474	APMAP	20
ENSG00000116005	PCYOX1	2
ENSG00000178127	NDUFV2	18
ENSG00000119725	ZNF410	14
ENSG00000170604	IRF2BP1	19
ENSG00000132466	ANKRD17	4
ENSG00000127511	SIN3B	19
ENSG00000162408	NOL9	1
ENSG00000143756	FBXO28	1
ENSG00000181896	ZNF101	19
ENSG00000100065	CARD10	22
ENSG00000038532	CLEC16A	16
ENSG00000105708	ZNF14	19
ENSG00000089335	ZNF302	19
ENSG00000226103	C6orf47	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000198732	SMOC1	14
ENSG00000128607	KLHDC10	7
ENSG00000229117	RPL41	12
ENSG00000185900	POMK	8
ENSG00000109270	LAMTOR3	4
ENSG00000256453	DND1	5
ENSG00000158109	TPRG1L	1
ENSG00000120314	WDR55	5
ENSG00000178252	WDR6	3
ENSG00000163376	KBTBD8	3
ENSG00000115295	CLIP4	2
ENSG00000168005	SPINDOC	11
ENSG00000188848	BEND4	4
ENSG00000171206	TRIM8	10
ENSG00000236515	ZBTB9	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000189042	ZNF567	19
ENSG00000140326	CDAN1	15
ENSG00000183576	SETD3	14
ENSG00000122335	SERAC1	6
ENSG00000106078	COBL	7
ENSG00000163728	TTC14	3
ENSG00000134294	SLC38A2	12
ENSG00000135334	AKIRIN2	6
ENSG00000196865	NHLRC2	10
ENSG00000120029	ARMH3	10
ENSG00000178585	CTNNBIP1	1
ENSG00000011523	CEP68	2
ENSG00000178057	NDUFAF3	3
ENSG00000173264	GPR137	11
ENSG00000231257	ATAT1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000068745	IP6K2	3
ENSG00000132182	NUP210	3
ENSG00000106346	USP42	7
ENSG00000140025	EFCAB11	14
ENSG00000166189	HPS6	10
ENSG00000161940	BCL6B	17
ENSG00000114021	NIT2	3
ENSG00000206509	HLA-F	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000162298	SYVN1	11
ENSG00000095787	WAC	10
ENSG00000139835	GRTP1	13
ENSG00000128283	CDC42EP1	22
ENSG00000213390	ARHGAP19	10
ENSG00000120256	LRP11	6
ENSG00000136819	C9orf78	9
ENSG00000141576	RNF157	17
ENSG00000144659	SLC25A38	3
ENSG00000109118	PHF12	17
ENSG00000165102	HGSNAT	8
ENSG00000154174	TOMM70	3
ENSG00000183808	RBM12B	8
ENSG00000272047	GTF2H5	6
ENSG00000130475	FCHO1	19
ENSG00000154710	RABGEF1	7
ENSG00000176973	FAM89B	11
ENSG00000169515	CCDC8	19
ENSG00000182013	PNMA8A	19
ENSG00000157570	TSPAN18	11
ENSG00000106554	CHCHD3	7
ENSG00000106125	MINDY4	7
ENSG00000180884	ZNF792	19
ENSG00000139405	RITA1	12
ENSG00000171302	CANT1	17
ENSG00000198265	HELZ	17
ENSG00000181458	TMEM45A	3
ENSG00000174327	SLC16A13	17
ENSG00000243335	KCTD7	7
ENSG00000154930	ACSS1	20
ENSG00000149328	GLB1L2	11
ENSG00000125633	CCDC93	2
ENSG00000175130	MARCKSL1	1
ENSG00000105520	PLPPR2	19
ENSG00000134644	PUM1	1
ENSG00000134109	EDEM1	3
ENSG00000146842	TMEM209	7
ENSG00000139880	CDH24	14
ENSG00000162377	COA7	1
ENSG00000146433	TMEM181	6
ENSG00000111897	SERINC1	6
ENSG00000134108	ARL8B	3
ENSG00000214253	FIS1	7
ENSG00000105287	PRKD2	19
ENSG00000185262	UBALD2	17
ENSG00000009844	VTA1	6
ENSG00000162526	TSSK3	1
ENSG00000089351	GRAMD1A	19
ENSG00000087053	MTMR2	11
ENSG00000165304	MELK	9
ENSG00000178149	DALRD3	3
ENSG00000167977	KCTD5	16
ENSG00000173928	SWSAP1	19
ENSG00000135549	PKIB	6
ENSG00000081791	DELE1	5
ENSG00000181404	WASHC1	9
ENSG00000128791	TWSG1	18
ENSG00000229202	PRR3	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000185475	TMEM179B	11
ENSG00000173614	NMNAT1	1
ENSG00000128581	IFT22	7
ENSG00000162441	LZIC	1
ENSG00000137821	LRRC49	15
ENSG00000129083	COPB1	11
ENSG00000203880	PCMTD2	20
ENSG00000198369	SPRED2	2
ENSG00000149115	TNKS1BP1	11
ENSG00000053372	MRTO4	1
ENSG00000131381	RBSN	3
ENSG00000131558	EXOC4	7
ENSG00000186815	TPCN1	12
ENSG00000146007	ZMAT2	5
ENSG00000165271	NOL6	9
ENSG00000123352	SPATS2	12
ENSG00000163539	CLASP2	3
ENSG00000117625	RCOR3	1
ENSG00000116213	WRAP73	1
ENSG00000162378	ZYG11B	1
ENSG00000148634	HERC4	10
ENSG00000100865	CINP	14
ENSG00000188283	ZNF383	19
ENSG00000242612	DECR2	16
ENSG00000119801	YPEL5	2
ENSG00000172932	ANKRD13D	11
ENSG00000022976	ZNF839	14
ENSG00000176170	SPHK1	17
ENSG00000162600	OMA1	1
ENSG00000035141	FAM136A	2
ENSG00000149089	APIP	11
ENSG00000116898	MRPS15	1
ENSG00000075643	MOCOS	18
ENSG00000239285	LY6G5B	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000206408	GPANK1	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000104412	EMC2	8
ENSG00000130363	RSPH3	6
ENSG00000129028	THAP10	15
ENSG00000166173	LARP6	15
ENSG00000198301	SDAD1	4
ENSG00000119280	C1orf198	1
ENSG00000135482	ZC3H10	12
ENSG00000114735	HEMK1	3
ENSG00000139641	ESYT1	12
ENSG00000076826	CAMSAP3	19
ENSG00000225998	LSM2	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000130803	ZNF317	19
ENSG00000133983	COX16	14
ENSG00000163660	CCNL1	3
ENSG00000132881	CPLANE2	1
ENSG00000164073	MFSD8	4
ENSG00000213463	SYNJ2BP	14
ENSG00000178764	ZHX2	8
ENSG00000164088	PPM1M	3
ENSG00000037637	FBXO42	1
ENSG00000196705	ZNF431	19
ENSG00000164649	CDCA7L	7
ENSG00000181027	FKRP	19
ENSG00000135269	TES	7
ENSG00000002549	LAP3	4
ENSG00000132153	DHX30	3
ENSG00000173163	COMMD1	2
ENSG00000169718	DUS1L	17
ENSG00000198833	UBE2J1	6
ENSG00000057935	MTA3	2
ENSG00000167065	DUSP18	22
ENSG00000100227	POLDIP3	22
ENSG00000118620	ZNF430	19
ENSG00000228605	GPANK1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000167978	SRRM2	16
ENSG00000117174	ZNHIT6	1
ENSG00000163807	KIAA1143	3
ENSG00000151233	GXYLT1	12
ENSG00000224120	C6orf136	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000142920	AZIN2	1
ENSG00000120526	NUDCD1	8
ENSG00000239497	LY6G5B	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000126804	ZBTB1	14
ENSG00000175931	UBE2O	17
ENSG00000136986	DERL1	8
ENSG00000182771	GRID1	10
ENSG00000118579	MED28	4
ENSG00000162444	RBP7	1
ENSG00000120784	ZFP30	19
ENSG00000121104	FAM117A	17
ENSG00000129667	RHBDF2	17
ENSG00000206502	ZNRD1	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000141570	CBX8	17
ENSG00000156381	ANKRD9	14
ENSG00000156787	TBC1D31	8
ENSG00000130748	TMEM160	19
ENSG00000213626	LBH	2
ENSG00000164091	WDR82	3
ENSG00000196663	TECPR2	14
ENSG00000176624	MEX3C	18
ENSG00000164758	MED30	8
ENSG00000119812	FAM98A	2
ENSG00000180479	ZNF571	19
ENSG00000131351	HAUS8	19
ENSG00000163257	DCAF16	4
ENSG00000119906	SLF2	10
ENSG00000092108	SCFD1	14
ENSG00000005059	MCUB	4
ENSG00000187239	FNBP1	9
ENSG00000130749	ZC3H4	19
ENSG00000101294	HM13	20
ENSG00000188321	ZNF559	19
ENSG00000160058	BSDC1	1
ENSG00000198182	ZNF607	19
ENSG00000105321	CCDC9	19
ENSG00000113966	ARL6	3
ENSG00000147050	KDM6A	X
ENSG00000120438	TCP1	6
ENSG00000134815	DHX34	19
ENSG00000182628	SKA2	17
ENSG00000125037	EMC3	3
ENSG00000131015	ULBP2	6
ENSG00000158296	SLC13A3	20
ENSG00000135045	C9orf40	9
ENSG00000108395	TRIM37	17
ENSG00000149231	CCDC82	11
ENSG00000115226	FNDC4	2
ENSG00000120533	ENY2	8
ENSG00000105419	MEIS3	19
ENSG00000161980	POLR3K	16
ENSG00000172830	SSH3	11
ENSG00000144554	FANCD2	3
ENSG00000133597	ADCK2	7
ENSG00000180008	SOCS4	14
ENSG00000161981	SNRNP25	16
ENSG00000150403	TMCO3	13
ENSG00000114405	C3orf14	3
ENSG00000181789	COPG1	3
ENSG00000148803	FUOM	10
ENSG00000130695	CEP85	1
ENSG00000131019	ULBP3	6
ENSG00000113645	WWC1	5
ENSG00000025039	RRAGD	6
ENSG00000184677	ZBTB40	1
ENSG00000196670	ZFP62	5
ENSG00000176155	CCDC57	17
ENSG00000076924	XAB2	19
ENSG00000136932	TRMO	9
ENSG00000198729	PPP1R14C	6
ENSG00000147813	NAPRT	8
ENSG00000109065	NAT9	17
ENSG00000167291	TBC1D16	17
ENSG00000106682	EIF4H	7
ENSG00000125863	MKKS	20
ENSG00000137522	RNF121	11
ENSG00000198945	L3MBTL3	6
ENSG00000198624	CCDC69	5
ENSG00000130935	NOL11	17
ENSG00000005175	RPAP3	12
ENSG00000135999	EPC2	2
ENSG00000106609	TMEM248	7
ENSG00000100897	DCAF11	14
ENSG00000172315	TP53RK	20
ENSG00000143643	TTC13	1
ENSG00000104524	PYCR3	8
ENSG00000206403	ABHD16A	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000125629	INSIG2	2
ENSG00000179886	TIGD5	8
ENSG00000138670	RASGEF1B	4
ENSG00000230475	ABHD16A	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000125901	MRPS26	20
ENSG00000159459	UBR1	15
ENSG00000169964	TMEM42	3
ENSG00000163808	KIF15	3
ENSG00000146830	GIGYF1	7
ENSG00000144488	ESPNL	2
ENSG00000172954	LCLAT1	2
ENSG00000166272	WBP1L	10
ENSG00000182742	HOXB4	17
ENSG00000108511	HOXB6	17
ENSG00000281742	MCCC2	CHR_HSCHR5_1_CTG1_1
ENSG00000144524	COPS7B	2
ENSG00000175782	SLC35E3	12
ENSG00000123739	PLA2G12A	4
ENSG00000114648	KLHL18	3
ENSG00000063169	BICRA	19
ENSG00000090565	RAB11FIP3	16
ENSG00000091127	PUS7	7
ENSG00000105373	NOP53	19
ENSG00000166532	RIMKLB	12
ENSG00000121766	ZCCHC17	1
ENSG00000119431	HDHD3	9
ENSG00000106617	PRKAG2	7
ENSG00000156858	PRR14	16
ENSG00000173113	TRMT112	11
ENSG00000141543	EIF4A3	17
ENSG00000068308	OTUD5	X
ENSG00000170385	SLC30A1	1
ENSG00000225060	PPP1R18	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000106733	NMRK1	9
ENSG00000120137	PANK3	5
ENSG00000007384	RHBDF1	16
ENSG00000113272	THG1L	5
ENSG00000142669	SH3BGRL3	1
ENSG00000070495	JMJD6	17
ENSG00000158062	UBXN11	1
ENSG00000006607	FARP2	2
ENSG00000086619	ERO1B	1
ENSG00000196711	ALKAL1	8
ENSG00000164535	DAGLB	7
ENSG00000247626	MARS2	2
ENSG00000109805	NCAPG	4
ENSG00000150938	CRIM1	2
ENSG00000062650	WAPL	10
ENSG00000083099	LYRM2	6
ENSG00000173409	ARV1	1
ENSG00000168778	TCTN2	12
ENSG00000109066	TMEM104	17
ENSG00000092931	MFSD11	17
ENSG00000145916	RMND5B	5
ENSG00000185019	UBOX5	20
ENSG00000131507	NDFIP1	5
ENSG00000211584	SLC48A1	12
ENSG00000215251	FASTKD5	20
ENSG00000182118	FAM89A	1
ENSG00000116525	TRIM62	1
ENSG00000092841	MYL6	12
ENSG00000198874	TYW1	7
ENSG00000167962	ZNF598	16
ENSG00000111653	ING4	12
ENSG00000145912	NHP2	5
ENSG00000103111	MON1B	16
ENSG00000177508	IRX3	16
ENSG00000126524	SBDS	7
ENSG00000187742	SECISBP2	9
ENSG00000089902	RCOR1	14
ENSG00000123643	SLC36A1	5
ENSG00000181830	SLC35C1	11
ENSG00000138698	RAP1GDS1	4
ENSG00000242028	HYPK	15
ENSG00000160094	ZNF362	1
ENSG00000055917	PUM2	2
ENSG00000167641	PPP1R14A	19
ENSG00000120068	HOXB8	17
ENSG00000170689	HOXB9	17
ENSG00000130818	ZNF426	19
ENSG00000123684	LPGAT1	1
ENSG00000148824	MTG1	10
ENSG00000180739	S1PR5	19
ENSG00000067704	IARS2	1
ENSG00000128886	ELL3	15
ENSG00000137842	TMEM62	15
ENSG00000129347	KRI1	19
ENSG00000132323	ILKAP	2
ENSG00000214435	AS3MT	10
ENSG00000278461	MRPS36	CHR_HSCHR5_2_CTG1_1
ENSG00000107672	NSMCE4A	10
ENSG00000105483	CARD8	19
ENSG00000166275	BORCS7	10
ENSG00000120727	PAIP2	5
ENSG00000148842	CNNM2	10
ENSG00000157191	NECAP2	1
ENSG00000061273	HDAC7	12
ENSG00000237095	MDC1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000197372	ZNF675	19
ENSG00000107341	UBE2R2	9
ENSG00000143633	C1orf131	1
ENSG00000162144	CYB561A3	11
ENSG00000130734	ATG4D	19
ENSG00000181045	SLC26A11	17
ENSG00000143702	CEP170	1
ENSG00000134779	TPGS2	18
ENSG00000155858	LSM11	5
ENSG00000099899	TRMT2A	22
ENSG00000153395	LPCAT1	5
ENSG00000137574	TGS1	8
ENSG00000113282	CLINT1	5
ENSG00000007080	CCDC124	19
ENSG00000134283	PPHLN1	12
ENSG00000167904	TMEM68	8
ENSG00000119760	SUPT7L	2
ENSG00000158828	PINK1	1
ENSG00000167642	SPINT2	19
ENSG00000139291	TMEM19	12
ENSG00000163798	SLC4A1AP	2
ENSG00000205060	SLC35B4	7
ENSG00000186665	C17orf58	17
ENSG00000206501	PPP1R11	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000126787	DLGAP5	14
ENSG00000053501	USE1	19
ENSG00000149476	TKFC	11
ENSG00000197136	PCNX3	11
ENSG00000103549	RNF40	16
ENSG00000123200	ZC3H13	13
ENSG00000080845	DLGAP4	20
ENSG00000187713	TMEM203	9
ENSG00000121671	CRY2	11
ENSG00000243943	ZNF512	2
ENSG00000128191	DGCR8	22
ENSG00000066827	ZFAT	8
ENSG00000148840	PPRC1	10
ENSG00000149483	TMEM138	11
ENSG00000144485	HES6	2
ENSG00000134775	FHOD3	18
ENSG00000198171	DDRGK1	20
ENSG00000070047	PHRF1	11
ENSG00000099814	CEP170B	14
ENSG00000178150	ZNF114	19
ENSG00000132326	PER2	2
ENSG00000118960	HS1BP3	2
ENSG00000104228	TRIM35	8
ENSG00000033178	UBA6	4
ENSG00000188827	SLX4	16
ENSG00000100139	MICALL1	22
ENSG00000145439	CBR4	4
ENSG00000129116	PALLD	4
ENSG00000134291	TMEM106C	12
ENSG00000139168	ZCRB1	12
ENSG00000169660	HEXD	17
ENSG00000162923	WDR26	1
ENSG00000161914	ZNF653	19
ENSG00000139174	PRICKLE1	12
