ensembl_gene_id	signalp	tmhmm	gene_biotype	chromosome_name
ENSG00000108960		TMhelix	protein_coding	17
ENSG00000169925			protein_coding	9
ENSG00000145817		TMhelix	protein_coding	5
ENSG00000261873		TMhelix	protein_coding	17
ENSG00000064115	SignalP-noTM	TMhelix	protein_coding	12
ENSG00000230667			protein_coding	1
ENSG00000064115		TMhelix	protein_coding	12
ENSG00000064115			protein_coding	12
ENSG00000235106			protein_coding	9
ENSG00000064115	SignalP-noTM		protein_coding	12
ENSG00000114786			protein_coding	3
ENSG00000265203	SignalP-noTM		protein_coding	10
ENSG00000184897			protein_coding	3
ENSG00000171772			protein_coding	10
ENSG00000204574			protein_coding	6
ENSG00000275034			protein_coding	16
ENSG00000265763			protein_coding	10
ENSG00000142538	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000144597			protein_coding	3
ENSG00000261949	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000124157	SignalP-noTM		protein_coding	20
ENSG00000227144	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000176946			protein_coding	2
ENSG00000130561			protein_coding	2
ENSG00000214279	SignalP-noTM	TMhelix	protein_coding	10
ENSG00000113302	SignalP-noTM	TMhelix	protein_coding	5
ENSG00000141542			protein_coding	17
ENSG00000124107	SignalP-noTM		protein_coding	20
ENSG00000147457			protein_coding	8
ENSG00000170214			protein_coding	5
ENSG00000206562			protein_coding	3
ENSG00000189195			protein_coding	1
ENSG00000128534			protein_coding	7
ENSG00000286185			protein_coding	1
ENSG00000170214		TMhelix	protein_coding	5
ENSG00000234370			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000286219			protein_coding	1
ENSG00000164600			protein_coding	7
ENSG00000114378	SignalP-noTM		protein_coding	3
ENSG00000166292		TMhelix	protein_coding	17
ENSG00000129353			protein_coding	19
ENSG00000114786	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000167771			protein_coding	11
ENSG00000104888		TMhelix	protein_coding	19
ENSG00000114378			protein_coding	3
ENSG00000103415			protein_coding	16
ENSG00000214654		TMhelix	protein_coding	9
ENSG00000180929		TMhelix	protein_coding	3
ENSG00000104888			protein_coding	19
ENSG00000100982			protein_coding	20
ENSG00000272414			protein_coding	4
ENSG00000204311			protein_coding	2
ENSG00000164188			protein_coding	5
ENSG00000130649	SignalP-TM	TMhelix	protein_coding	10
ENSG00000197632			protein_coding	18
ENSG00000119402			protein_coding	9
ENSG00000130649			protein_coding	10
ENSG00000168785			protein_coding	4
ENSG00000166405			protein_coding	11
ENSG00000103415		TMhelix	protein_coding	16
ENSG00000175866			protein_coding	17
ENSG00000189157			protein_coding	4
ENSG00000131508			protein_coding	5
ENSG00000225899			protein_coding	10
ENSG00000141560			protein_coding	17
ENSG00000168785		TMhelix	protein_coding	4
ENSG00000204311		TMhelix	protein_coding	2
ENSG00000214517			protein_coding	11
ENSG00000134313			protein_coding	2
ENSG00000134313		TMhelix	protein_coding	2
ENSG00000235569			protein_coding	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000100425			protein_coding	22
ENSG00000166197			protein_coding	10
ENSG00000275970		TMhelix	protein_coding	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000141179			protein_coding	17
ENSG00000271383			protein_coding	1
ENSG00000275970			protein_coding	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000183793			protein_coding	16
ENSG00000242550			protein_coding	18
ENSG00000166405		TMhelix	protein_coding	11
ENSG00000129353		TMhelix	protein_coding	19
ENSG00000170631			protein_coding	8
ENSG00000167363			protein_coding	17
ENSG00000147119	SignalP-noTM	TMhelix	protein_coding	X
ENSG00000172139		TMhelix	protein_coding	3
ENSG00000275970	SignalP-noTM		protein_coding	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000261509			protein_coding	16
ENSG00000172139			protein_coding	3
ENSG00000106013			protein_coding	7
ENSG00000101544			protein_coding	18
ENSG00000116198			protein_coding	1
ENSG00000090554			protein_coding	19
ENSG00000176083			protein_coding	1
ENSG00000188771	SignalP-noTM		protein_coding	11
ENSG00000137975	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000025293			protein_coding	20
ENSG00000185565	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000154175	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000185565		TMhelix	protein_coding	3
ENSG00000038945		TMhelix	protein_coding	8
ENSG00000149380			protein_coding	11
ENSG00000161133			protein_coding	22
ENSG00000070031	SignalP-noTM		protein_coding	11
ENSG00000185565			protein_coding	3
ENSG00000038945			protein_coding	8
ENSG00000276452			protein_coding	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000275970	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000162520			protein_coding	1
ENSG00000180228			protein_coding	2
ENSG00000150787			protein_coding	11
ENSG00000142459			protein_coding	19
ENSG00000141338		TMhelix	protein_coding	17
ENSG00000171551			protein_coding	2
ENSG00000131914			protein_coding	1
ENSG00000142459		TMhelix	protein_coding	19
ENSG00000177570			protein_coding	8
ENSG00000166402			protein_coding	11
ENSG00000100097			protein_coding	22
ENSG00000206561	SignalP-noTM		protein_coding	3
ENSG00000206561	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000116035			protein_coding	2
ENSG00000278848			protein_coding	16
ENSG00000108239			protein_coding	10
ENSG00000206561			protein_coding	3
ENSG00000258881		TMhelix	protein_coding	2
ENSG00000258881			protein_coding	2
ENSG00000090554	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000149380	SignalP-noTM		protein_coding	11
ENSG00000095383			protein_coding	9
ENSG00000181409			protein_coding	17
ENSG00000154175			protein_coding	3
ENSG00000089123			protein_coding	20
ENSG00000173889			protein_coding	3
ENSG00000179938			protein_coding	15
ENSG00000141096	SignalP-noTM		protein_coding	16
ENSG00000090554		TMhelix	protein_coding	19
ENSG00000141338			protein_coding	17
ENSG00000144031			protein_coding	2
ENSG00000145868			protein_coding	5
ENSG00000110583			protein_coding	11
ENSG00000171551		TMhelix	protein_coding	2
ENSG00000154175	SignalP-noTM		protein_coding	3
ENSG00000069696		TMhelix	protein_coding	11
ENSG00000166295			protein_coding	10
ENSG00000183963			protein_coding	22
ENSG00000183775			protein_coding	5
ENSG00000169327		TMhelix	protein_coding	14
ENSG00000122299			protein_coding	16
ENSG00000269469			protein_coding	19
ENSG00000278268			protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000162772			protein_coding	1
ENSG00000070950			protein_coding	3
ENSG00000171222			protein_coding	20
ENSG00000275619			protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000087245			protein_coding	16
ENSG00000148481			protein_coding	10
ENSG00000237412	SignalP-noTM		protein_coding	2
ENSG00000131778			protein_coding	1
ENSG00000281847			protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000281847		TMhelix	protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000178982			protein_coding	19
ENSG00000136436			protein_coding	17
ENSG00000138760	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000119915		TMhelix	protein_coding	10
ENSG00000149646			protein_coding	20
ENSG00000087245	SignalP-noTM		protein_coding	16
ENSG00000138760			protein_coding	4
ENSG00000106144			protein_coding	7
ENSG00000184408	SignalP-noTM	TMhelix	protein_coding	7
ENSG00000184408			protein_coding	7
ENSG00000138760		TMhelix	protein_coding	4
ENSG00000235569	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000010322			protein_coding	3
ENSG00000124357			protein_coding	2
ENSG00000057294			protein_coding	12
ENSG00000107362			protein_coding	9
ENSG00000118804		TMhelix	protein_coding	4
ENSG00000278787			protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000161618			protein_coding	19
ENSG00000103540			protein_coding	16
ENSG00000151553			protein_coding	10
ENSG00000107859			protein_coding	10
ENSG00000154258		TMhelix	protein_coding	17
ENSG00000174876	SignalP-noTM		protein_coding	1
ENSG00000275947		TMhelix	protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000182533		TMhelix	protein_coding	3
ENSG00000176928		TMhelix	protein_coding	5
ENSG00000100426			protein_coding	22
ENSG00000100342	SignalP-noTM	TMhelix	protein_coding	22
ENSG00000178234		TMhelix	protein_coding	7
ENSG00000162521			protein_coding	1
ENSG00000256100			protein_coding	11
ENSG00000178234			protein_coding	7
ENSG00000100342		TMhelix	protein_coding	22
ENSG00000176340		TMhelix	protein_coding	11
ENSG00000130222			protein_coding	9
ENSG00000144589			protein_coding	2
ENSG00000126500		TMhelix	protein_coding	11
ENSG00000159212			protein_coding	21
ENSG00000178184			protein_coding	18
ENSG00000100101			protein_coding	22
ENSG00000142541			protein_coding	19
ENSG00000133315			protein_coding	11
ENSG00000137074			protein_coding	9
ENSG00000115808			protein_coding	2
ENSG00000100342			protein_coding	22
ENSG00000182472			protein_coding	19
ENSG00000154380			protein_coding	1
ENSG00000145700			protein_coding	5
ENSG00000131018			protein_coding	6
ENSG00000121644			protein_coding	1
ENSG00000162771			protein_coding	1
ENSG00000110975		TMhelix	protein_coding	12
ENSG00000284188			protein_coding	1
ENSG00000263141			protein_coding	CHR_HSCHR21_3_CTG1_1
ENSG00000110975			protein_coding	12
ENSG00000137992			protein_coding	1
ENSG00000144043		TMhelix	protein_coding	2
ENSG00000100342	SignalP-noTM		protein_coding	22
ENSG00000183248			protein_coding	19
ENSG00000132932		TMhelix	protein_coding	13
ENSG00000273899			protein_coding	22
ENSG00000144043			protein_coding	2
ENSG00000165832			protein_coding	10
ENSG00000265190			protein_coding	10
ENSG00000139973		TMhelix	protein_coding	14
ENSG00000016490	SignalP-noTM		protein_coding	1
ENSG00000167770			protein_coding	11
ENSG00000125046			protein_coding	3
ENSG00000132932			protein_coding	13
ENSG00000139973			protein_coding	14
ENSG00000137996			protein_coding	1
ENSG00000262938	SignalP-noTM		protein_coding	CHR_HSCHR21_3_CTG1_1
ENSG00000262938			protein_coding	CHR_HSCHR21_3_CTG1_1
ENSG00000186314			protein_coding	5
ENSG00000085377			protein_coding	6
ENSG00000092068			protein_coding	14
ENSG00000138303			protein_coding	10
ENSG00000012048			protein_coding	17
ENSG00000243989			protein_coding	3
ENSG00000120690			protein_coding	13
ENSG00000104872			protein_coding	19
ENSG00000162623			protein_coding	1
ENSG00000155621			protein_coding	9
ENSG00000136630			protein_coding	1
ENSG00000100241			protein_coding	22
ENSG00000203667			protein_coding	1
ENSG00000156463			protein_coding	5
ENSG00000230143			protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000120805			protein_coding	12
ENSG00000186205		TMhelix	protein_coding	1
ENSG00000204928			protein_coding	5
ENSG00000164038		TMhelix	protein_coding	4
ENSG00000105784			protein_coding	7
ENSG00000186205			protein_coding	1
ENSG00000197223			protein_coding	2
ENSG00000177106			protein_coding	11
ENSG00000116039			protein_coding	2
ENSG00000286231			protein_coding	1
ENSG00000198026			protein_coding	20
ENSG00000104679			protein_coding	8
ENSG00000012048		TMhelix	protein_coding	17
ENSG00000164038			protein_coding	4
ENSG00000226531			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000144028			protein_coding	2
ENSG00000180914		TMhelix	protein_coding	3
ENSG00000180914			protein_coding	3
ENSG00000157193	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000130402			protein_coding	19
ENSG00000004897			protein_coding	17
ENSG00000198258			protein_coding	19
ENSG00000135902			protein_coding	2
ENSG00000273326		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000135902	SignalP-noTM		protein_coding	2
ENSG00000272712		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000100106			protein_coding	22
ENSG00000157193			protein_coding	1
ENSG00000205076			protein_coding	19
ENSG00000273086		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000088808			protein_coding	14
ENSG00000135902	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000178934			protein_coding	19
ENSG00000157193		TMhelix	protein_coding	1
ENSG00000189090			protein_coding	10
ENSG00000185252			protein_coding	22
ENSG00000171747			protein_coding	19
ENSG00000164039			protein_coding	4
ENSG00000261247			protein_coding	15
ENSG00000204172			protein_coding	10
ENSG00000141577			protein_coding	17
ENSG00000166211			protein_coding	12
ENSG00000016602	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000143742			protein_coding	1
ENSG00000122188		TMhelix	protein_coding	1
ENSG00000123685			protein_coding	1
ENSG00000132361			protein_coding	17
ENSG00000248487		TMhelix	protein_coding	3
ENSG00000118495			protein_coding	6
ENSG00000182858		TMhelix	protein_coding	22
ENSG00000182858			protein_coding	22
ENSG00000177602			protein_coding	17
ENSG00000126890			protein_coding	X
ENSG00000162385			protein_coding	1
ENSG00000248487			protein_coding	3
ENSG00000230514	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000124232			protein_coding	20
ENSG00000116791			protein_coding	1
ENSG00000123307			protein_coding	12
ENSG00000120688			protein_coding	13
ENSG00000100711			protein_coding	14
ENSG00000182150			protein_coding	9
ENSG00000092068		TMhelix	protein_coding	14
ENSG00000273092		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000263097		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000165943			protein_coding	14
ENSG00000273457		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000153187			protein_coding	1
ENSG00000142534			protein_coding	19
ENSG00000165621		TMhelix	protein_coding	13
ENSG00000026508	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000114779			protein_coding	3
ENSG00000153485		TMhelix	protein_coding	14
ENSG00000177272		TMhelix	protein_coding	1
ENSG00000263247	SignalP-noTM		protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000060138			protein_coding	12
ENSG00000259066			protein_coding	14
ENSG00000276450	SignalP-noTM		protein_coding	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1
ENSG00000159685			protein_coding	3
ENSG00000259066		TMhelix	protein_coding	14
ENSG00000085563		TMhelix	protein_coding	7
ENSG00000170270			protein_coding	14
ENSG00000167302			protein_coding	17
ENSG00000083457	SignalP-noTM	TMhelix	protein_coding	17
ENSG00000186642			protein_coding	11
ENSG00000278279	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000164761	SignalP-noTM		protein_coding	8
ENSG00000186642	SignalP-noTM		protein_coding	11
ENSG00000164761			protein_coding	8
ENSG00000085563			protein_coding	7
ENSG00000083457			protein_coding	17
ENSG00000167100			protein_coding	17
ENSG00000204669			protein_coding	9
ENSG00000263028		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000262111		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000262525		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000130312			protein_coding	19
ENSG00000273431		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000004866		TMhelix	protein_coding	7
ENSG00000088325			protein_coding	20
ENSG00000261984		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000204669		TMhelix	protein_coding	9
ENSG00000012963			protein_coding	14
ENSG00000165195		TMhelix	protein_coding	X
ENSG00000144645			protein_coding	3
ENSG00000124159	SignalP-noTM		protein_coding	20
ENSG00000091972	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000272803	SignalP-noTM		protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000170605		TMhelix	protein_coding	12
ENSG00000262612		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000079819			protein_coding	6
ENSG00000272805		TMhelix	protein_coding	CHR_HSCHR12_2_CTG2
ENSG00000091972			protein_coding	3
ENSG00000074855			protein_coding	19
ENSG00000261150			protein_coding	8
ENSG00000184164	SignalP-noTM		protein_coding	22
ENSG00000155511	SignalP-noTM	TMhelix	protein_coding	5
ENSG00000165195			protein_coding	X
ENSG00000171735			protein_coding	1
ENSG00000074855		TMhelix	protein_coding	19
ENSG00000104870	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000152944			protein_coding	12
ENSG00000091972		TMhelix	protein_coding	3
ENSG00000104870	SignalP-noTM		protein_coding	19
ENSG00000088854			protein_coding	20
ENSG00000104870			protein_coding	19
ENSG00000197385			protein_coding	3
ENSG00000224398			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000106025		TMhelix	protein_coding	7
ENSG00000155511		TMhelix	protein_coding	5
ENSG00000106025			protein_coding	7
ENSG00000130311			protein_coding	19
ENSG00000004866			protein_coding	7
ENSG00000104870	SignalP-TM	TMhelix	protein_coding	19
ENSG00000100239			protein_coding	22
ENSG00000198015			protein_coding	12
ENSG00000177030			protein_coding	11
ENSG00000140319			protein_coding	15
ENSG00000184374	SignalP-noTM		protein_coding	8
ENSG00000177030		TMhelix	protein_coding	11
ENSG00000140319		TMhelix	protein_coding	15
ENSG00000127220			protein_coding	19
ENSG00000099910			protein_coding	22
ENSG00000005882			protein_coding	17
ENSG00000261130			protein_coding	16
ENSG00000142552	SignalP-noTM		protein_coding	19
ENSG00000166845			protein_coding	18
ENSG00000147676	SignalP-TM	TMhelix	protein_coding	8
ENSG00000142552			protein_coding	19
ENSG00000164344			protein_coding	4
ENSG00000147676		TMhelix	protein_coding	8
ENSG00000138709			protein_coding	4
ENSG00000235030			protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000164344	SignalP-noTM		protein_coding	4
ENSG00000099910	SignalP-noTM		protein_coding	22
ENSG00000051180			protein_coding	15
ENSG00000144746		TMhelix	protein_coding	3
ENSG00000144746			protein_coding	3
ENSG00000163814	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000177042		TMhelix	protein_coding	11
ENSG00000230514		TMhelix	protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000163814	SignalP-noTM		protein_coding	3
ENSG00000249992	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000177042			protein_coding	11
ENSG00000126460	SignalP-noTM		protein_coding	19
ENSG00000112701			protein_coding	6
ENSG00000145476		TMhelix	protein_coding	4
ENSG00000126460	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000121621			protein_coding	11
ENSG00000244486	SignalP-noTM		protein_coding	22
ENSG00000174448			protein_coding	18
ENSG00000169213			protein_coding	1
ENSG00000132953			protein_coding	13
ENSG00000126460			protein_coding	19
ENSG00000151834	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000277971			protein_coding	22
ENSG00000149273			protein_coding	11
ENSG00000107518			protein_coding	10
ENSG00000163380			protein_coding	3
ENSG00000151834			protein_coding	4
ENSG00000151834	SignalP-noTM		protein_coding	4
ENSG00000139133		TMhelix	protein_coding	12
ENSG00000109758	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000139793			protein_coding	13
ENSG00000119414			protein_coding	9
ENSG00000197217			protein_coding	8
ENSG00000151834		TMhelix	protein_coding	4
ENSG00000136999	SignalP-noTM		protein_coding	8
ENSG00000152795			protein_coding	4
ENSG00000139133			protein_coding	12
ENSG00000236353			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000079112	SignalP-noTM	TMhelix	protein_coding	8
ENSG00000079112	SignalP-noTM		protein_coding	8
ENSG00000079112			protein_coding	8
ENSG00000136750			protein_coding	10
ENSG00000232312			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000179919		TMhelix	protein_coding	12
