ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_length
ENSG00000146592	ENST00000357727	ENSE00001325470	11	8539
ENSG00000172260	ENST00000357731	ENSE00001453905	7	12613
ENSG00000197063	ENST00000357736	ENSE00001404808	3	5061
ENSG00000147533	ENST00000357743	ENSE00002093074	5	2099
ENSG00000188419	ENST00000357749	ENSE00001124666	15	5438
ENSG00000068001	ENST00000357750	ENSE00001926082	4	1882
ENSG00000131233	ENST00000357771	ENSE00001400259	2	2281
ENSG00000197360	ENST00000357774	ENSE00001433568	4	2338
ENSG00000168454	ENST00000357775	ENSE00002734356	2	2795
ENSG00000110244	ENST00000357780	ENSE00000795778	3	1471
ENSG00000163535	ENST00000357799	ENSE00001180723	9	4478
ENSG00000109065	ENST00000357814	ENSE00002732383	7	1907
ENSG00000146416	ENST00000357847	ENSE00003728578	6	2136
ENSG00000121022	ENST00000357849	ENSE00003563767	8	1296
ENSG00000172901	ENST00000357872	ENSE00001884161	20	4604
ENSG00000135622	ENST00000357877	ENSE00001418814	14	6075
ENSG00000188620	ENST00000357878	ENSE00001664032	2	2847
ENSG00000196323	ENST00000357899	ENSE00002156880	8	7399
ENSG00000197044	ENST00000357901	ENSE00001737318	4	4448
ENSG00000095587	ENST00000357947	ENSE00001224361	21	6769
ENSG00000197019	ENST00000357949	ENSE00001417932	2	2084
ENSG00000196678	ENST00000357967	ENSE00003894628	9	3502
ENSG00000183844	ENST00000357985	ENSE00003893055	8	1317
ENSG00000158711	ENST00000357992	ENSE00001416662	5	10288
ENSG00000176915	ENST00000357997	ENSE00003719725	13	4590
ENSG00000213782	ENST00000358007	ENSE00003598448	12	1817
ENSG00000119318	ENST00000358015	ENSE00001401087	10	4114
ENSG00000133069	ENST00000358024	ENSE00003569246	5	3968
ENSG00000007341	ENST00000358039	ENSE00003845725	15	4255
ENSG00000198173	ENST00000358047	ENSE00001412151	1	3299
ENSG00000114923	ENST00000358055	ENSE00001510617	23	4151
ENSG00000197045	ENST00000358056	ENSE00001920762	7	4085
ENSG00000151623	ENST00000358102	ENSE00002035974	9	5792
ENSG00000196092	ENST00000358127	ENSE00001860138	10	8704
ENSG00000198157	ENST00000358130	ENSE00001401828	7	2099
ENSG00000113761	ENST00000358149	ENSE00001426578	7	4314
ENSG00000197006	ENST00000358154	ENSE00003844205	5	3153
ENSG00000213694	ENST00000358157	ENSE00001331415	2	4330
ENSG00000178075	ENST00000358160	ENSE00003635294	18	3807
ENSG00000149257	ENST00000358171	ENSE00000000152	5	2058
ENSG00000196411	ENST00000358173	ENSE00001639386	17	4353
ENSG00000196188	ENST00000358184	ENSE00001660589	9	2214
ENSG00000128683	ENST00000358196	ENSE00003481722	17	3279
ENSG00000177548	ENST00000358201	ENSE00001406503	13	2307
ENSG00000135269	ENST00000358204	ENSE00001864576	7	2736
ENSG00000137038	ENST00000358227	ENSE00000982130	2	2456
ENSG00000134759	ENST00000358232	ENSE00001888222	22	8432
ENSG00000149115	ENST00000358252	ENSE00002156509	12	5820
ENSG00000196712	ENST00000358273	ENSE00003897226	58	12373
ENSG00000198189	ENST00000358290	ENSE00001428384	7	1782
ENSG00000197020	ENST00000358296	ENSE00001527418	5	5691
ENSG00000091732	ENST00000358303	ENSE00001858925	10	1889
ENSG00000134283	ENST00000358314	ENSE00003733724	10	1859
ENSG00000099994	ENST00000358321	ENSE00001889241	15	3172
ENSG00000197451	ENST00000358344	ENSE00002040415	8	1770
ENSG00000075539	ENST00000358350	ENSE00001539848	64	11692
ENSG00000076924	ENST00000358368	ENSE00001425529	19	2647
ENSG00000119599	ENST00000358377	ENSE00002043252	14	2474
ENSG00000198513	ENST00000358385	ENSE00001881929	14	2504
ENSG00000113621	ENST00000358387	ENSE00001886365	5	3090
ENSG00000101236	ENST00000358395	ENSE00000858891	6	7328
ENSG00000119125	ENST00000358399	ENSE00001646828	14	5367
ENSG00000197448	ENST00000358406	ENSE00001917147	8	1032
ENSG00000138346	ENST00000358410	ENSE00002334009	21	4267
ENSG00000151655	ENST00000358415	ENSE00001752012	21	3146
ENSG00000164440	ENST00000358430	ENSE00001421552	10	4612
ENSG00000142627	ENST00000358432	ENSE00001840165	17	3946
ENSG00000197323	ENST00000358465	ENSE00001450301	20	8369
ENSG00000066468	ENST00000358487	ENSE00001847306	18	4624
ENSG00000197013	ENST00000358491	ENSE00001423830	4	4785
ENSG00000002016	ENST00000358495	ENSE00001700104	12	3023
ENSG00000128335	ENST00000358502	ENSE00003712559	5	2429
ENSG00000205220	ENST00000358514	ENSE00001404410	8	977
ENSG00000196844	ENST00000358524	ENSE00001400817	4	1666
ENSG00000163817	ENST00000358525	ENSE00003844483	11	5425
ENSG00000147081	ENST00000358526	ENSE00003467784	6	2866
ENSG00000009307	ENST00000358528	ENSE00002142129	20	4097
ENSG00000213390	ENST00000358531	ENSE00003609912	12	5438
ENSG00000110786	ENST00000358540	ENSE00001819428	15	3091
ENSG00000196711	ENST00000358543	ENSE00001415907	5	1140
ENSG00000196570	ENST00000358571	ENSE00001410937	1	553
ENSG00000198498	ENST00000358572	ENSE00001412060	7	1749
ENSG00000196381	ENST00000358582	ENSE00002740665	4	3140
ENSG00000197745	ENST00000358585	ENSE00001641306	3	446
ENSG00000143437	ENST00000358595	ENSE00001855735	22	4710
ENSG00000132466	ENST00000358602	ENSE00002051724	34	10797
ENSG00000197465	ENST00000358615	ENSE00001257554	4	1687
ENSG00000196578	ENST00000358642	ENSE00001404952	1	930
ENSG00000181135	ENST00000358656	ENSE00002180200	6	2185
ENSG00000168060	ENST00000358658	ENSE00001631332	18	2708
ENSG00000125952	ENST00000358664	ENSE00001884996	5	2010
ENSG00000197217	ENST00000358689	ENSE00001822839	13	5803
ENSG00000198265	ENST00000358691	ENSE00001149266	33	13817
ENSG00000165661	ENST00000358701	ENSE00001728651	12	4501
ENSG00000145734	ENST00000358731	ENSE00003493524	39	11037
ENSG00000196338	ENST00000358741	ENSE00001860679	8	3975
ENSG00000198677	ENST00000358746	ENSE00001207013	43	5677
ENSG00000164930	ENST00000358755	ENSE00002133745	7	3728
ENSG00000167371	ENST00000358758	ENSE00001434189	4	2462
ENSG00000185666	ENST00000358763	ENSE00001528635	14	7867
ENSG00000108187	ENST00000358769	ENSE00003895778	10	2588
ENSG00000196177	ENST00000358776	ENSE00001399396	11	5848
ENSG00000077458	ENST00000358780	ENSE00001746136	10	3932
ENSG00000198643	ENST00000358781	ENSE00001077343	10	1245
ENSG00000129451	ENST00000358789	ENSE00003198131	6	2984
ENSG00000135596	ENST00000358807	ENSE00003582477	25	3430
ENSG00000172469	ENST00000358812	ENSE00001449425	5	4578
ENSG00000115009	ENST00000358813	ENSE00001920600	4	834
ENSG00000150656	ENST00000358821	ENSE00002725039	12	4342
ENSG00000187021	ENST00000358834	ENSE00003519418	13	1500
ENSG00000196475	ENST00000358842	ENSE00001407062	1	1868
ENSG00000197651	ENST00000358859	ENSE00001409306	1	2962
ENSG00000171204	ENST00000358867	ENSE00002194853	5	1015
ENSG00000197712	ENST00000358869	ENSE00001243925	15	4060
ENSG00000165280	ENST00000358901	ENSE00001552285	17	3746
ENSG00000197329	ENST00000358912	ENSE00001719950	7	3716
ENSG00000100814	ENST00000358932	ENSE00001531896	7	1470
ENSG00000038358	ENST00000358933	ENSE00001550467	29	4767
ENSG00000198060	ENST00000358935	ENSE00001354846	6	3922
ENSG00000118873	ENST00000358951	ENSE00001427382	35	7256
ENSG00000197054	ENST00000358987	ENSE00001411647	4	2862
ENSG00000198573	ENST00000358993	ENSE00001881872	2	408
ENSG00000198646	ENST00000359003	ENSE00001698987	15	7083
ENSG00000197442	ENST00000359015	ENSE00001838560	30	5157
ENSG00000198642	ENST00000359039	ENSE00001422509	1	5740
ENSG00000105732	ENST00000359044	ENSE00003046952	2	3087
ENSG00000196260	ENST00000359086	ENSE00003672004	3	446
ENSG00000006283	ENST00000359106	ENSE00002049844	38	8602
ENSG00000273899	ENST00000359114	ENSE00001410571	6	2830
ENSG00000156463	ENST00000359120	ENSE00001406919	10	3004
ENSG00000167984	ENST00000359128	ENSE00003741955	20	6413
ENSG00000132446	ENST00000359202	ENSE00001431309	1	809
ENSG00000148690	ENST00000359204	ENSE00001455214	14	3109
ENSG00000183853	ENST00000359209	ENSE00001446476	15	7448
ENSG00000196361	ENST00000359227	ENSE00002769023	7	4742
ENSG00000197353	ENST00000359228	ENSE00001431227	3	592
ENSG00000197119	ENST00000359232	ENSE00001702813	4	2291
ENSG00000176834	ENST00000359236	ENSE00001431813	9	5009
ENSG00000170965	ENST00000359237	ENSE00001424097	3	1119
ENSG00000168594	ENST00000359240	ENSE00003826702	5	3325
ENSG00000158483	ENST00000359244	ENSE00002075873	5	2111
ENSG00000197724	ENST00000359246	ENSE00001293646	22	5392
ENSG00000138119	ENST00000359263	ENSE00003847643	54	6860
ENSG00000197496	ENST00000359271	ENSE00001104836	5	4227
ENSG00000074582	ENST00000359273	ENSE00000000006	8	1427
ENSG00000047230	ENST00000359276	ENSE00003843996	19	3953
ENSG00000109511	ENST00000359299	ENSE00003489525	12	1441
ENSG00000197153	ENST00000359303	ENSE00002310895	1	512
ENSG00000198087	ENST00000359314	ENSE00001454693	18	5412
ENSG00000141933	ENST00000359315	ENSE00001431625	2	1114
ENSG00000188984	ENST00000359318	ENSE00001844449	4	4055
ENSG00000196584	ENST00000359321	ENSE00001289914	3	4771
ENSG00000177791	ENST00000359322	ENSE00001219097	6	1300
ENSG00000000460	ENST00000359326	ENSE00003669213	25	4011
ENSG00000197776	ENST00000359332	ENSE00001406365	13	2674
ENSG00000178826	ENST00000359333	ENSE00003618605	3	2375
ENSG00000196576	ENST00000359337	ENSE00003472038	37	6409
ENSG00000197705	ENST00000359358	ENSE00001402907	9	4271
ENSG00000126883	ENST00000359428	ENSE00001812447	36	7568
ENSG00000197713	ENST00000359429	ENSE00003843678	6	3180
ENSG00000188869	ENST00000359440	ENSE00003849382	22	4770
ENSG00000158815	ENST00000359441	ENSE00001406033	5	1320
ENSG00000196693	ENST00000359467	ENSE00003846000	5	5982
ENSG00000182795	ENST00000359470	ENSE00001686775	4	5501
ENSG00000197614	ENST00000359478	ENSE00001411401	10	2872
ENSG00000125551	ENST00000359481	ENSE00003893507	4	3016
ENSG00000196663	ENST00000359520	ENSE00001434925	20	8704
ENSG00000197965	ENST00000359523	ENSE00001944536	6	4978
ENSG00000130816	ENST00000359526	ENSE00003473973	41	5274
ENSG00000047249	ENST00000359530	ENSE00003850833	14	2120
ENSG00000164626	ENST00000359534	ENSE00001410945	5	3783
ENSG00000213853	ENST00000359543	ENSE00001280607	5	5097
ENSG00000164107	ENST00000359562	ENSE00002030798	2	2780
ENSG00000160299	ENST00000359568	ENSE00003625234	47	10526
ENSG00000198074	ENST00000359579	ENSE00003558271	10	1619
ENSG00000197324	ENST00000359591	ENSE00001258700	7	6892
ENSG00000221838	ENST00000359593	ENSE00001644098	15	3591
ENSG00000196539	ENST00000359594	ENSE00001691264	1	957
ENSG00000140511	ENST00000359595	ENSE00001426992	5	1892
ENSG00000196218	ENST00000359596	ENSE00003166183	106	15400
ENSG00000162415	ENST00000359600	ENSE00001456967	14	5868
ENSG00000278677	ENST00000359611	ENSE00001660121	1	487
ENSG00000142615	ENST00000359621	ENSE00001885503	8	916
ENSG00000127399	ENST00000359623	ENSE00001727313	3	1815
ENSG00000198874	ENST00000359626	ENSE00001821375	16	3330
ENSG00000196950	ENST00000359634	ENSE00003848195	10	5222
ENSG00000163218	ENST00000359650	ENSE00001512647	9	2129
ENSG00000019995	ENST00000359653	ENSE00001420305	9	5695
ENSG00000156502	ENST00000359655	ENSE00001925122	15	2477
ENSG00000198130	ENST00000359678	ENSE00001875591	14	2434
ENSG00000127952	ENST00000359697	ENSE00001519919	9	1411
ENSG00000144362	ENST00000359744	ENSE00001413182	4	1121
ENSG00000175048	ENST00000359775	ENSE00002118840	9	7334
ENSG00000197372	ENST00000359788	ENSE00001432517	4	2311
ENSG00000152556	ENST00000359794	ENSE00001604638	23	3090
ENSG00000198482	ENST00000359798	ENSE00001948517	5	3585
ENSG00000196209	ENST00000359801	ENSE00001407026	5	2679
ENSG00000143171	ENST00000359842	ENSE00001068377	10	1966
ENSG00000111206	ENST00000359843	ENSE00002316271	9	3552
ENSG00000162704	ENST00000359856	ENSE00001822185	4	7266
ENSG00000197056	ENST00000359858	ENSE00001460285	10	4161
ENSG00000130311	ENST00000359866	ENSE00001400032	5	4043
ENSG00000155729	ENST00000359878	ENSE00001585835	7	2939
ENSG00000100461	ENST00000359890	ENSE00003730399	14	10007
ENSG00000196704	ENST00000359904	ENSE00003460596	7	1932
ENSG00000066739	ENST00000359933	ENSE00001204283	42	13162
ENSG00000196937	ENST00000359943	ENSE00001843982	10	2455
ENSG00000142949	ENST00000359947	ENSE00003606990	34	7720
ENSG00000174744	ENST00000359957	ENSE00003520584	10	1424
ENSG00000198445	ENST00000359963	ENSE00001806026	1	2060
ENSG00000197893	ENST00000359988	ENSE00003287753	42	5613
ENSG00000161547	ENST00000359995	ENSE00002685506	3	1888
ENSG00000198354	ENST00000360028	ENSE00001421022	1	2791
ENSG00000183783	ENST00000360029	ENSE00001489386	2	2595
ENSG00000197587	ENST00000360032	ENSE00001214126	6	5050
ENSG00000197093	ENST00000360039	ENSE00003621641	4	2405
ENSG00000197576	ENST00000360046	ENSE00003892562	2	1687
ENSG00000196511	ENST00000360057	ENSE00003664702	9	2439
ENSG00000196734	ENST00000360090	ENSE00001421676	1	1138
ENSG00000072274	ENST00000360110	ENSE00001511657	19	5012
ENSG00000187624	ENST00000360127	ENSE00001528657	2	1841
ENSG00000198042	ENST00000360128	ENSE00001421531	10	3561
ENSG00000084693	ENST00000360131	ENSE00001868490	15	3188
ENSG00000167851	ENST00000360141	ENSE00003839692	7	1638
ENSG00000087502	ENST00000360150	ENSE00002426265	14	5033
ENSG00000183793	ENST00000360151	ENSE00002176057	8	1084
ENSG00000197102	ENST00000360184	ENSE00003829614	78	19940
ENSG00000196458	ENST00000360187	ENSE00002305965	5	9342
ENSG00000258366	ENST00000360203	ENSE00003683158	35	4615
ENSG00000197790	ENST00000360213	ENSE00001420191	1	954
ENSG00000197753	ENST00000360215	ENSE00003848290	4	2084
ENSG00000147065	ENST00000360270	ENSE00001840481	13	3960
ENSG00000157087	ENST00000360273	ENSE00003556510	23	8964
ENSG00000197969	ENST00000360280	ENSE00003843468	72	15227
ENSG00000111540	ENST00000360299	ENSE00002399883	6	5273
ENSG00000198604	ENST00000360310	ENSE00003891426	27	5729
ENSG00000197385	ENST00000360311	ENSE00001402366	2	3217
ENSG00000196476	ENST00000360321	ENSE00001366163	11	1576
ENSG00000181885	ENST00000360325	ENSE00002651446	4	1542
ENSG00000197714	ENST00000360338	ENSE00001418334	3	3850
ENSG00000238243	ENST00000360358	ENSE00001410647	1	945
ENSG00000064999	ENST00000360359	ENSE00001377921	24	6350
ENSG00000133739	ENST00000360375	ENSE00003841504	19	3726
ENSG00000163216	ENST00000360379	ENSE00001407560	2	677
ENSG00000196376	ENST00000360388	ENSE00003846240	8	5109
ENSG00000070785	ENST00000360403	ENSE00003621555	12	1900
ENSG00000133026	ENST00000360416	ENSE00001483259	43	7707
ENSG00000213648	ENST00000360423	ENSE00002423021	8	1356
ENSG00000134762	ENST00000360428	ENSE00001678807	16	7583
ENSG00000167555	ENST00000360465	ENSE00001671477	7	3994
ENSG00000134871	ENST00000360467	ENSE00003838766	48	6446
ENSG00000162734	ENST00000360472	ENSE00000000360	4	2420
ENSG00000197696	ENST00000360476	ENSE00001918184	3	655
ENSG00000196549	ENST00000360490	ENSE00000000163	23	5656
ENSG00000115649	ENST00000360507	ENSE00001433017	8	2019
ENSG00000166415	ENST00000360509	ENSE00003678593	20	7310
ENSG00000198848	ENST00000360526	ENSE00002577016	14	1946
ENSG00000197635	ENST00000360534	ENSE00001420909	26	3573
ENSG00000105270	ENST00000360535	ENSE00001430168	14	3350
ENSG00000197579	ENST00000360538	ENSE00001091724	3	4131
ENSG00000120705	ENST00000360541	ENSE00001963786	11	3682
ENSG00000197683	ENST00000360542	ENSE00001402413	1	1192
ENSG00000198598	ENST00000360564	ENSE00001291806	10	2411
ENSG00000126461	ENST00000360565	ENSE00001376701	11	4222
ENSG00000171368	ENST00000360578	ENSE00001419344	4	5979
ENSG00000187258	ENST00000360581	ENSE00003659096	9	1634
ENSG00000198554	ENST00000360586	ENSE00001907538	26	6019
ENSG00000144031	ENST00000360589	ENSE00001918132	6	1808
ENSG00000131069	ENST00000360596	ENSE00003846039	18	2885
ENSG00000198355	ENST00000360612	ENSE00001486858	6	2102
ENSG00000196365	ENST00000360614	ENSE00003477928	18	3092
ENSG00000132635	ENST00000360652	ENSE00003508889	8	1979
ENSG00000101460	ENST00000360668	ENSE00003688273	4	964
ENSG00000112033	ENST00000360694	ENSE00003890127	8	3734
ENSG00000159625	ENST00000360716	ENSE00002583758	19	3387
ENSG00000196715	ENST00000360768	ENSE00003847337	3	6087
ENSG00000221864	ENST00000360770	ENSE00001406200	1	739
ENSG00000119121	ENST00000360774	ENSE00001376333	39	8252
ENSG00000125775	ENST00000360779	ENSE00003622390	9	1485
ENSG00000008283	ENST00000360793	ENSE00002699266	6	2929
ENSG00000107937	ENST00000360803	ENSE00001430355	17	4656
ENSG00000196227	ENST00000360816	ENSE00001454081	4	5086
ENSG00000182326	ENST00000360817	ENSE00001491289	12	2682
ENSG00000136021	ENST00000360820	ENSE00001402641	18	5977
ENSG00000159307	ENST00000360835	ENSE00001951651	22	9795
ENSG00000131503	ENST00000360839	ENSE00001607602	34	8195
ENSG00000130119	ENST00000360845	ENSE00001391721	16	8684
ENSG00000132554	ENST00000360863	ENSE00002135520	28	4229
ENSG00000101152	ENST00000360864	ENSE00003514881	5	5249
ENSG00000106263	ENST00000360876	ENSE00001871926	19	3096
ENSG00000103248	ENST00000360900	ENSE00002235294	8	3028
ENSG00000082805	ENST00000360905	ENSE00003586174	19	9308
ENSG00000157557	ENST00000360938	ENSE00001427195	10	3668
ENSG00000159202	ENST00000360943	ENSE00002039756	7	3084
ENSG00000196860	ENST00000360945	ENSE00001428143	5	607
ENSG00000165804	ENST00000360947	ENSE00001096720	5	3055
ENSG00000125430	ENST00000360954	ENSE00001402333	2	5369
ENSG00000104881	ENST00000360957	ENSE00003617656	13	3131
ENSG00000060762	ENST00000360961	ENSE00001386817	5	904
ENSG00000109625	ENST00000360986	ENSE00003540868	11	2163
ENSG00000168309	ENST00000360997	ENSE00001419495	4	2994
ENSG00000168925	ENST00000361017	ENSE00001403143	7	870
ENSG00000197629	ENST00000361050	ENSE00001412014	1	4418
ENSG00000144744	ENST00000361055	ENSE00001518240	18	2111
ENSG00000134202	ENST00000361066	ENSE00001417282	9	4122
ENSG00000050555	ENST00000361069	ENSE00001554244	28	7455
ENSG00000168411	ENST00000361070	ENSE00002636247	13	4948
ENSG00000132698	ENST00000361084	ENSE00003604681	5	1100
ENSG00000106733	ENST00000361092	ENSE00003842193	9	1754
ENSG00000115415	ENST00000361099	ENSE00001068687	25	4116
ENSG00000198551	ENST00000361113	ENSE00002932183	4	2803
ENSG00000107745	ENST00000361114	ENSE00003629540	12	2357
ENSG00000151882	ENST00000361115	ENSE00001888938	3	3126
ENSG00000198799	ENST00000361127	ENSE00001906083	18	11566
ENSG00000198729	ENST00000361131	ENSE00001128709	4	2219
ENSG00000146090	ENST00000361132	ENSE00001745008	14	2297
ENSG00000198887	ENST00000361138	ENSE00001404049	25	5949
ENSG00000126709	ENST00000361157	ENSE00001810666	5	812
ENSG00000183856	ENST00000361170	ENSE00001315225	38	6013
ENSG00000196814	ENST00000361171	ENSE00003494375	10	4838
ENSG00000198898	ENST00000361183	ENSE00001903963	10	5068
ENSG00000198961	ENST00000361189	ENSE00001482294	10	4856
ENSG00000181045	ENST00000361193	ENSE00001325013	18	2888
ENSG00000198842	ENST00000361200	ENSE00001776510	6	4170
ENSG00000198911	ENST00000361204	ENSE00001863297	19	5237
ENSG00000018625	ENST00000361216	ENSE00001446285	23	5435
ENSG00000198837	ENST00000361217	ENSE00003681888	28	5728
ENSG00000074964	ENST00000361221	ENSE00001954969	29	4625
ENSG00000198853	ENST00000361226	ENSE00001851978	12	5218
ENSG00000198774	ENST00000361228	ENSE00001435606	2	5515
ENSG00000198925	ENST00000361242	ENSE00003689031	16	3770
ENSG00000198752	ENST00000361246	ENSE00001152305	37	6844
ENSG00000116584	ENST00000361247	ENSE00001853199	22	4169
ENSG00000157131	ENST00000361249	ENSE00001422483	11	2367
ENSG00000198917	ENST00000361256	ENSE00001907060	12	4259
ENSG00000198876	ENST00000361264	ENSE00001660669	9	3592
ENSG00000165996	ENST00000361271	ENSE00001121114	7	2234
ENSG00000198791	ENST00000361272	ENSE00001321978	7	6890
ENSG00000198824	ENST00000361283	ENSE00001466609	3	3799
ENSG00000064995	ENST00000361288	ENSE00002281917	5	1849
ENSG00000086015	ENST00000361297	ENSE00001411930	29	5737
ENSG00000166681	ENST00000361298	ENSE00001458290	3	810
ENSG00000198759	ENST00000361306	ENSE00001933605	12	2403
ENSG00000116157	ENST00000361314	ENSE00001435777	3	1229
ENSG00000198739	ENST00000361320	ENSE00001461384	3	6049
ENSG00000008118	ENST00000361322	ENSE00003842446	13	2456
ENSG00000198900	ENST00000361337	ENSE00001159738	21	3734
ENSG00000198815	ENST00000361346	ENSE00003842693	13	5225
ENSG00000061676	ENST00000361354	ENSE00003711222	31	20332
ENSG00000198914	ENST00000361360	ENSE00001435864	1	4460
ENSG00000160767	ENST00000361361	ENSE00001841249	12	3190
ENSG00000198939	ENST00000361362	ENSE00001419935	5	2410
ENSG00000198692	ENST00000361365	ENSE00001436409	7	1339
ENSG00000198730	ENST00000361367	ENSE00000889998	25	4330
ENSG00000198862	ENST00000361371	ENSE00001688591	30	7677
ENSG00000159173	ENST00000361379	ENSE00001957519	9	6110
ENSG00000132792	ENST00000361383	ENSE00003850668	16	1890
ENSG00000198924	ENST00000361384	ENSE00003751580	9	4450
ENSG00000198920	ENST00000361413	ENSE00001312791	19	4647
ENSG00000147255	ENST00000361420	ENSE00001453889	20	4461
